shipment_id,ship_date,origin,destination,distance_km,vehicle_type,transport_mode,carrier,vendor_rating,weather,season,is_weekend,is_peak_season,weight_kg,cargo_type,is_fragile,delay_days,risk_score,month
SHP00904,2023-01-17,Mumbai,Pune,1217,Train,Rail,Blue Dart,3,Clear,Winter,0,1,308.3,Apparel,0,4.4,45,2023-01
SHP00905,2024-03-06,Kolkata,Ahmedabad,474,Train,Rail,DTDC,5,Clear,Spring,0,0,106.3,Apparel,0,1.99,14,2024-03
SHP00906,2023-08-18,Delhi,Chennai,1973,Truck,Road,DTDC,3,Fog,Summer,0,0,254.0,Furniture,0,6.81,69,2023-08
SHP00907,2023-01-27,Delhi,Mumbai,1133,Bike,Road,Blue Dart,4,Rain,Winter,0,1,77.1,Furniture,0,4.88,47,2023-01
SHP00908,2024-10-21,Chennai,Hyderabad,1350,Bike,Road,Delhivery,2,Fog,Monsoon,0,1,197.0,Electronics,1,6.02,77,2024-10
SHP00909,2023-06-12,Hyderabad,Kolkata,2416,Train,Rail,Delhivery,2,Fog,Summer,0,0,219.0,Electronics,1,7.5,88,2023-06
SHP00910,2023-04-06,Hyderabad,Mumbai,534,Ship,Sea,Ecom Express,4,Storm,Spring,0,0,47.1,Apparel,0,5.12,55,2023-04
SHP00911,2023-05-14,Pune,Delhi,97,Ship,Sea,Ecom Express,2,Clear,Spring,1,0,491.7,Medical,1,3.53,52,2023-05
SHP00912,2023-09-24,Pune,Ahmedabad,1031,Van,Road,Ecom Express,3,Rain,Monsoon,1,1,329.8,Furniture,0,5.01,54,2023-09
SHP00913,2023-05-26,Mumbai,Delhi,389,Van,Road,Blue Dart,1,Clear,Spring,0,0,141.6,Perishable,1,4.0,62,2023-05
SHP00914,2024-05-13,Pune,Delhi,1530,Van,Road,DTDC,4,Clear,Spring,0,0,479.6,Electronics,1,4.69,49,2024-05
SHP00915,2023-01-11,Bangalore,Chennai,911,Train,Rail,DTDC,4,Storm,Winter,0,1,451.9,Medical,1,5.56,66,2023-01
SHP00916,2023-09-18,Bangalore,Hyderabad,178,Truck,Road,DTDC,3,Storm,Monsoon,0,1,463.3,Perishable,1,5.63,73,2023-09
SHP00917,2023-01-31,Mumbai,Bangalore,171,Ship,Sea,Delhivery,1,Rain,Winter,0,1,164.1,Perishable,1,5.77,80,2023-01
SHP00918,2024-07-18,Hyderabad,Pune,568,Bike,Road,Delhivery,3,Fog,Summer,0,0,326.1,Apparel,0,4.32,50,2024-07
SHP00919,2023-10-15,Bangalore,Mumbai,2080,Train,Rail,Delhivery,5,Fog,Monsoon,1,1,481.0,Electronics,1,5.77,57,2023-10
SHP00920,2023-10-06,Pune,Kolkata,1326,Van,Road,DTDC,2,Fog,Monsoon,0,1,408.0,Industrial,0,6.15,70,2023-10
SHP00921,2023-03-07,Hyderabad,Pune,490,Ship,Sea,Delhivery,4,Fog,Spring,0,0,225.0,Electronics,1,4.74,56,2023-03
SHP00922,2023-11-27,Mumbai,Bangalore,1728,Bike,Road,DTDC,5,Storm,Monsoon,0,1,215.0,Perishable,1,6.79,69,2023-11
SHP00923,2023-11-18,Bangalore,Ahmedabad,1515,Van,Road,FedEx,1,Rain,Monsoon,1,1,61.6,Furniture,0,5.91,73,2023-11
SHP00924,2024-09-08,Pune,Bangalore,925,Train,Rail,Delhivery,5,Storm,Monsoon,1,1,106.5,Perishable,1,5.23,58,2024-09
SHP00925,2023-11-24,Pune,Bangalore,471,Ship,Sea,Ecom Express,3,Clear,Monsoon,0,1,99.5,Electronics,1,4.58,54,2023-11
SHP00926,2024-01-28,Hyderabad,Kolkata,1174,Train,Rail,DTDC,1,Clear,Winter,1,1,118.6,Electronics,1,5.04,69,2024-01
SHP00927,2024-02-17,Bangalore,Ahmedabad,1217,Truck,Road,DTDC,5,Clear,Winter,1,1,19.0,Industrial,0,4.23,31,2024-02
SHP00928,2023-12-21,Kolkata,Bangalore,116,Truck,Road,DTDC,4,Clear,Winter,0,1,200.5,Industrial,0,2.65,25,2023-12
SHP00929,2024-10-18,Ahmedabad,Chennai,1332,Train,Rail,DTDC,5,Clear,Monsoon,0,1,483.6,Electronics,1,4.51,41,2024-10
SHP00930,2024-03-22,Mumbai,Chennai,470,Truck,Road,Blue Dart,2,Clear,Spring,0,0,113.6,Electronics,1,2.65,45,2024-03
SHP00931,2023-02-19,Delhi,Mumbai,832,Bike,Road,Blue Dart,5,Clear,Winter,1,1,473.6,Electronics,1,2.93,29,2023-02
SHP00932,2023-11-23,Mumbai,Bangalore,1604,Bike,Road,Ecom Express,2,Rain,Monsoon,0,1,431.0,Industrial,0,6.9,74,2023-11
SHP00933,2023-11-26,Ahmedabad,Bangalore,1742,Train,Rail,Ecom Express,1,Rain,Monsoon,1,1,386.4,Apparel,0,7.19,82,2023-11
SHP00934,2023-03-03,Mumbai,Kolkata,1263,Truck,Road,Delhivery,3,Rain,Spring,0,0,106.6,Medical,1,5.81,68,2023-03
SHP00935,2024-08-27,Hyderabad,Mumbai,935,Train,Rail,DTDC,4,Rain,Summer,0,0,380.9,Industrial,0,4.61,45,2024-08
SHP00936,2024-04-08,Hyderabad,Chennai,1327,Train,Rail,Delhivery,2,Clear,Spring,0,0,434.0,Industrial,0,3.63,45,2024-04
SHP00937,2023-11-11,Bangalore,Pune,881,Train,Rail,FedEx,2,Clear,Monsoon,1,1,475.8,Industrial,0,4.02,48,2023-11
SHP00938,2024-05-02,Kolkata,Delhi,488,Truck,Road,DTDC,2,Clear,Spring,0,0,331.1,Apparel,0,3.38,43,2024-05
SHP00939,2024-02-11,Chennai,Mumbai,1491,Bike,Road,FedEx,1,Clear,Winter,1,1,251.3,Industrial,0,5.06,61,2024-02
SHP00940,2024-02-17,Kolkata,Mumbai,1564,Truck,Road,DTDC,1,Fog,Winter,1,1,88.7,Furniture,0,7.82,89,2024-02
SHP00941,2023-08-13,Chennai,Delhi,2219,Ship,Sea,Blue Dart,4,Fog,Summer,1,0,58.0,Electronics,1,6.86,71,2023-08
SHP00942,2023-04-14,Pune,Chennai,2229,Truck,Road,Ecom Express,3,Rain,Spring,0,0,110.3,Medical,1,7.0,77,2023-04
SHP00943,2024-09-02,Kolkata,Pune,1148,Train,Rail,Delhivery,2,Rain,Monsoon,0,1,144.3,Electronics,1,5.97,75,2024-09
SHP00944,2023-12-07,Bangalore,Mumbai,2002,Bike,Road,FedEx,2,Rain,Winter,0,1,450.0,Perishable,1,6.87,82,2023-12
SHP00945,2023-06-24,Kolkata,Delhi,102,Train,Rail,Blue Dart,4,Storm,Summer,1,0,339.8,Electronics,1,3.33,49,2023-06
SHP00946,2023-01-18,Delhi,Ahmedabad,2438,Truck,Road,DTDC,4,Rain,Winter,0,1,283.8,Furniture,0,6.64,60,2023-01
SHP00947,2023-12-10,Mumbai,Chennai,985,Ship,Sea,Delhivery,5,Rain,Winter,1,1,226.6,Medical,1,5.11,51,2023-12
SHP00948,2023-12-08,Kolkata,Pune,2042,Bike,Road,Blue Dart,3,Fog,Winter,0,1,445.7,Medical,1,6.91,78,2023-12
SHP00949,2023-08-14,Bangalore,Kolkata,2490,Train,Rail,Ecom Express,1,Storm,Summer,0,0,329.9,Perishable,1,8.79,100,2023-08
SHP00950,2023-04-21,Pune,Hyderabad,2415,Train,Rail,Blue Dart,3,Rain,Spring,0,0,482.7,Medical,1,6.54,74,2023-04
SHP00951,2024-08-26,Hyderabad,Chennai,2281,Train,Rail,FedEx,5,Rain,Summer,0,0,208.9,Furniture,0,5.01,42,2024-08
SHP00952,2023-04-23,Hyderabad,Bangalore,2180,Bike,Road,DTDC,5,Clear,Spring,1,0,484.8,Apparel,0,4.97,37,2023-04
SHP00953,2023-10-23,Kolkata,Chennai,652,Train,Rail,Ecom Express,2,Storm,Monsoon,0,1,32.8,Furniture,0,6.11,74,2023-10
SHP00954,2023-12-27,Delhi,Kolkata,1209,Ship,Sea,DTDC,1,Clear,Winter,0,1,330.3,Electronics,1,5.93,76,2023-12
SHP00955,2023-10-05,Mumbai,Pune,254,Bike,Road,FedEx,2,Storm,Monsoon,0,1,71.8,Medical,1,5.4,77,2023-10
SHP00956,2024-11-25,Chennai,Ahmedabad,380,Bike,Road,DTDC,2,Clear,Monsoon,0,1,318.7,Apparel,0,3.78,46,2024-11
SHP00957,2024-03-22,Bangalore,Hyderabad,1684,Truck,Road,Ecom Express,3,Storm,Spring,0,0,339.6,Furniture,0,6.97,75,2024-03
SHP00958,2023-03-29,Kolkata,Bangalore,867,Bike,Road,Ecom Express,2,Fog,Spring,0,0,149.0,Medical,1,4.89,69,2023-03
SHP00959,2024-03-28,Bangalore,Hyderabad,1938,Ship,Sea,DTDC,2,Fog,Spring,0,0,347.2,Industrial,0,7.9,83,2024-03
SHP00960,2024-07-26,Ahmedabad,Delhi,1968,Bike,Road,DTDC,4,Fog,Summer,0,0,13.7,Apparel,0,5.76,55,2024-07
SHP00961,2024-07-10,Bangalore,Hyderabad,412,Van,Road,Delhivery,5,Storm,Summer,0,0,450.0,Furniture,0,4.71,46,2024-07
SHP00962,2023-02-26,Delhi,Mumbai,565,Train,Rail,Ecom Express,1,Fog,Winter,1,1,135.5,Medical,1,6.31,85,2023-02
SHP00963,2023-03-04,Hyderabad,Ahmedabad,488,Bike,Road,FedEx,5,Clear,Spring,1,0,61.2,Industrial,0,1.65,12,2023-03
SHP00964,2024-11-22,Bangalore,Mumbai,267,Van,Road,Ecom Express,5,Rain,Monsoon,0,1,320.0,Perishable,1,3.25,37,2024-11
SHP00965,2023-01-01,Mumbai,Delhi,1282,Bike,Road,Ecom Express,1,Fog,Winter,1,1,76.9,Electronics,1,6.44,86,2023-01
SHP00966,2024-02-19,Mumbai,Chennai,474,Train,Rail,DTDC,1,Fog,Winter,0,1,242.1,Perishable,1,5.64,80,2024-02
SHP00967,2024-10-13,Pune,Mumbai,1012,Ship,Sea,Ecom Express,3,Fog,Monsoon,1,1,11.3,Perishable,1,6.79,77,2024-10
SHP00968,2024-11-14,Kolkata,Bangalore,749,Ship,Sea,DTDC,5,Rain,Monsoon,0,1,50.5,Industrial,0,4.39,37,2024-11
SHP00969,2024-03-11,Ahmedabad,Chennai,2069,Bike,Road,DTDC,3,Fog,Spring,0,0,74.5,Furniture,0,5.86,62,2024-03
SHP00970,2023-05-23,Delhi,Chennai,95,Ship,Sea,Ecom Express,3,Clear,Spring,0,0,234.2,Medical,1,3.52,46,2023-05
SHP00971,2024-06-21,Hyderabad,Pune,1927,Bike,Road,FedEx,1,Rain,Summer,0,0,195.6,Electronics,1,6.37,84,2024-06
SHP00972,2024-10-22,Pune,Delhi,2356,Bike,Road,FedEx,4,Rain,Monsoon,0,1,242.1,Apparel,0,6.11,56,2024-10
SHP00973,2024-09-24,Hyderabad,Kolkata,788,Ship,Sea,Delhivery,5,Storm,Monsoon,0,1,415.0,Electronics,1,6.67,69,2024-09
SHP00974,2023-08-26,Hyderabad,Ahmedabad,701,Van,Road,DTDC,1,Clear,Summer,1,0,490.7,Medical,1,4.87,68,2023-08
SHP00975,2023-09-14,Delhi,Hyderabad,1019,Truck,Road,DTDC,2,Fog,Monsoon,0,1,57.7,Medical,1,7.11,85,2023-09
SHP00976,2024-08-10,Bangalore,Pune,170,Van,Road,DTDC,3,Clear,Summer,1,0,278.5,Perishable,1,3.49,46,2024-08
SHP00977,2024-06-25,Bangalore,Kolkata,1084,Train,Rail,Delhivery,4,Storm,Summer,0,0,404.4,Perishable,1,5.68,67,2024-06
SHP00978,2024-07-13,Pune,Kolkata,444,Van,Road,Blue Dart,1,Rain,Summer,1,0,432.3,Furniture,0,4.27,61,2024-07
SHP00979,2024-09-25,Hyderabad,Bangalore,809,Ship,Sea,Delhivery,4,Rain,Monsoon,0,1,449.9,Perishable,1,5.59,60,2024-09
SHP00980,2024-05-25,Mumbai,Delhi,1590,Truck,Road,Delhivery,5,Clear,Spring,1,0,115.7,Industrial,0,3.55,26,2024-05
SHP00981,2024-01-02,Pune,Hyderabad,2264,Bike,Road,FedEx,1,Rain,Winter,0,1,34.4,Perishable,1,7.28,91,2024-01
SHP00982,2024-04-27,Mumbai,Hyderabad,2406,Van,Road,DTDC,5,Storm,Spring,1,0,468.5,Furniture,0,7.41,66,2024-04
SHP00983,2023-03-02,Hyderabad,Ahmedabad,172,Truck,Road,FedEx,3,Fog,Spring,0,0,70.1,Industrial,0,3.7,46,2023-03
SHP00984,2024-03-02,Hyderabad,Delhi,305,Van,Road,Ecom Express,4,Clear,Spring,1,0,299.3,Industrial,0,2.16,22,2024-03
SHP00985,2024-05-23,Mumbai,Delhi,380,Ship,Sea,FedEx,4,Rain,Spring,0,0,254.0,Medical,1,3.62,46,2024-05
SHP00986,2024-05-08,Delhi,Hyderabad,982,Truck,Road,Delhivery,1,Clear,Spring,0,0,26.5,Apparel,0,5.02,61,2024-05
SHP00987,2024-01-12,Mumbai,Hyderabad,562,Train,Rail,Blue Dart,4,Rain,Winter,0,1,176.2,Furniture,0,3.78,39,2024-01
SHP00988,2023-01-16,Delhi,Ahmedabad,1000,Truck,Road,Delhivery,5,Clear,Winter,0,1,436.7,Perishable,1,4.13,38,2023-01
SHP00989,2023-11-18,Kolkata,Delhi,282,Truck,Road,DTDC,1,Rain,Monsoon,1,1,175.2,Medical,1,6.71,87,2023-11
SHP00990,2024-07-10,Mumbai,Chennai,581,Ship,Sea,Blue Dart,4,Fog,Summer,0,0,103.3,Medical,1,3.68,48,2024-07
SHP00991,2023-10-01,Chennai,Hyderabad,1512,Van,Road,FedEx,4,Storm,Monsoon,1,1,159.8,Industrial,0,6.17,63,2023-10
SHP00992,2024-06-17,Bangalore,Ahmedabad,1732,Ship,Sea,Blue Dart,4,Storm,Summer,0,0,115.7,Medical,1,7.03,77,2024-06
SHP00993,2024-03-26,Chennai,Pune,2314,Van,Road,Delhivery,1,Storm,Spring,0,0,325.1,Apparel,0,8.39,97,2024-03
SHP00994,2024-09-16,Delhi,Chennai,188,Bike,Road,FedEx,3,Fog,Monsoon,0,1,192.3,Electronics,1,3.94,56,2024-09
SHP00995,2024-11-06,Pune,Mumbai,1617,Train,Rail,Delhivery,4,Clear,Monsoon,0,1,215.8,Electronics,1,4.62,48,2024-11
SHP00996,2024-09-28,Delhi,Chennai,1474,Truck,Road,FedEx,5,Storm,Monsoon,1,1,217.3,Apparel,0,6.23,57,2024-09
SHP00997,2024-08-04,Pune,Kolkata,283,Truck,Road,FedEx,5,Fog,Summer,1,0,384.6,Furniture,0,3.66,33,2024-08
SHP00998,2024-07-09,Chennai,Ahmedabad,1025,Van,Road,FedEx,1,Storm,Summer,0,0,148.3,Industrial,0,6.5,83,2024-07
SHP00999,2024-10-30,Kolkata,Ahmedabad,1666,Truck,Road,FedEx,5,Storm,Monsoon,0,1,405.2,Industrial,0,6.61,60,2024-10
SHP01000,2024-04-22,Ahmedabad,Delhi,1364,Bike,Road,DTDC,2,Fog,Spring,0,0,19.0,Furniture,0,5.73,67,2024-04
SHP01001,2024-07-18,Kolkata,Hyderabad,2016,Ship,Sea,Blue Dart,2,Fog,Summer,0,0,157.4,Electronics,1,7.04,85,2024-07
SHP01002,2024-09-24,Bangalore,Ahmedabad,1181,Bike,Road,Delhivery,4,Rain,Monsoon,0,1,328.2,Perishable,1,5.06,56,2024-09
SHP01003,2023-08-22,Delhi,Hyderabad,518,Truck,Road,Ecom Express,2,Fog,Summer,0,0,30.9,Medical,1,6.07,78,2023-08
SHP01004,2023-03-21,Hyderabad,Delhi,116,Bike,Road,Ecom Express,5,Clear,Spring,0,0,253.7,Electronics,1,1.62,20,2023-03
SHP01005,2024-10-19,Pune,Delhi,2143,Truck,Road,FedEx,2,Rain,Monsoon,1,1,213.5,Furniture,0,7.22,77,2024-10
SHP01006,2024-01-13,Delhi,Bangalore,1525,Bike,Road,DTDC,4,Storm,Winter,1,1,22.8,Perishable,1,7.2,79,2024-01
SHP01007,2024-08-19,Chennai,Kolkata,2471,Truck,Road,FedEx,1,Rain,Summer,0,0,16.8,Medical,1,7.82,95,2024-08
SHP01008,2024-04-28,Delhi,Hyderabad,371,Truck,Road,Ecom Express,2,Fog,Spring,1,0,329.8,Industrial,0,5.43,65,2024-04
SHP01009,2023-09-06,Chennai,Bangalore,1856,Bike,Road,Ecom Express,3,Rain,Monsoon,0,1,399.6,Furniture,0,5.98,61,2023-09
SHP01010,2024-06-01,Hyderabad,Kolkata,522,Van,Road,FedEx,4,Fog,Summer,1,0,38.7,Furniture,0,4.04,42,2024-06
SHP01011,2023-09-08,Bangalore,Hyderabad,2033,Ship,Sea,DTDC,2,Fog,Monsoon,0,1,388.3,Apparel,0,7.59,81,2023-09
SHP01012,2024-06-01,Pune,Chennai,1116,Bike,Road,Blue Dart,3,Storm,Summer,1,0,491.6,Industrial,0,5.17,61,2024-06
SHP01013,2023-09-27,Mumbai,Kolkata,2074,Van,Road,Blue Dart,2,Fog,Monsoon,0,1,382.9,Medical,1,7.82,91,2023-09
SHP01014,2024-06-26,Bangalore,Hyderabad,567,Truck,Road,Delhivery,4,Clear,Summer,0,0,459.4,Apparel,0,2.58,25,2024-06
SHP01015,2023-12-11,Hyderabad,Ahmedabad,1501,Van,Road,FedEx,4,Rain,Winter,0,1,295.9,Industrial,0,5.59,52,2023-12
SHP01016,2024-05-03,Kolkata,Ahmedabad,352,Bike,Road,DTDC,4,Fog,Spring,0,0,350.2,Medical,1,4.4,53,2024-05
SHP01017,2024-10-26,Hyderabad,Pune,801,Ship,Sea,Delhivery,5,Clear,Monsoon,1,1,227.0,Furniture,0,3.4,25,2024-10
SHP01018,2024-07-31,Hyderabad,Delhi,2458,Bike,Road,FedEx,1,Rain,Summer,0,0,259.1,Industrial,0,7.14,82,2024-07
SHP01019,2023-07-02,Hyderabad,Ahmedabad,2424,Ship,Sea,FedEx,4,Storm,Summer,1,0,476.8,Electronics,1,8.62,89,2023-07
SHP01020,2023-10-19,Mumbai,Chennai,912,Train,Rail,Ecom Express,5,Storm,Monsoon,0,1,83.2,Furniture,0,4.59,45,2023-10
SHP01021,2023-04-19,Kolkata,Hyderabad,1171,Train,Rail,Delhivery,4,Rain,Spring,0,0,462.3,Medical,1,4.38,51,2023-04
SHP01022,2024-05-15,Chennai,Delhi,2311,Ship,Sea,Ecom Express,2,Clear,Spring,0,0,416.3,Electronics,1,6.93,77,2024-05
SHP01023,2023-04-23,Ahmedabad,Bangalore,1563,Van,Road,DTDC,3,Fog,Spring,1,0,358.3,Electronics,1,5.84,70,2023-04
SHP01024,2023-08-16,Mumbai,Pune,1127,Truck,Road,Blue Dart,2,Storm,Summer,0,0,363.8,Furniture,0,6.3,76,2023-08
SHP01025,2024-03-19,Hyderabad,Delhi,691,Ship,Sea,DTDC,3,Storm,Spring,0,0,50.7,Medical,1,6.48,79,2024-03
SHP01026,2023-07-20,Chennai,Pune,2336,Truck,Road,Delhivery,1,Rain,Summer,0,0,133.0,Perishable,1,7.55,93,2023-07
SHP01027,2023-08-08,Mumbai,Hyderabad,2034,Van,Road,Delhivery,4,Storm,Summer,0,0,2.1,Electronics,1,6.52,73,2023-08
SHP01028,2023-12-24,Chennai,Pune,779,Truck,Road,Ecom Express,4,Storm,Winter,1,1,242.4,Medical,1,6.64,74,2023-12
SHP01029,2024-01-01,Pune,Kolkata,787,Bike,Road,DTDC,2,Storm,Winter,0,1,271.9,Furniture,0,6.58,78,2024-01
SHP01030,2024-04-20,Mumbai,Bangalore,1226,Train,Rail,Delhivery,4,Storm,Spring,1,0,478.2,Medical,1,6.36,72,2024-04
SHP01031,2023-08-29,Pune,Hyderabad,515,Bike,Road,DTDC,4,Rain,Summer,0,0,15.0,Furniture,0,2.8,32,2023-08
SHP01032,2024-03-28,Pune,Chennai,1725,Truck,Road,FedEx,5,Storm,Spring,0,0,212.9,Furniture,0,5.81,54,2024-03
SHP01033,2024-02-24,Kolkata,Chennai,273,Bike,Road,FedEx,4,Rain,Winter,1,1,111.0,Perishable,1,2.96,41,2024-02
SHP01034,2024-01-24,Delhi,Ahmedabad,501,Ship,Sea,Delhivery,5,Storm,Winter,0,1,45.6,Medical,1,5.56,60,2024-01
SHP01035,2023-07-23,Hyderabad,Kolkata,1415,Bike,Road,Blue Dart,5,Clear,Summer,1,0,492.6,Industrial,0,2.63,19,2023-07
SHP01036,2023-02-06,Chennai,Delhi,1238,Van,Road,DTDC,3,Storm,Winter,0,1,422.8,Industrial,0,7.07,76,2023-02
SHP01037,2023-01-25,Kolkata,Bangalore,469,Ship,Sea,Blue Dart,4,Fog,Winter,0,1,115.4,Medical,1,4.84,56,2023-01
SHP01038,2024-05-31,Mumbai,Delhi,556,Train,Rail,FedEx,4,Rain,Spring,0,0,361.2,Medical,1,3.76,47,2024-05
SHP01039,2024-09-12,Chennai,Ahmedabad,1751,Truck,Road,Blue Dart,1,Rain,Monsoon,0,1,429.7,Furniture,0,6.46,77,2024-09
SHP01040,2023-10-26,Ahmedabad,Chennai,1287,Bike,Road,Blue Dart,4,Rain,Monsoon,0,1,215.1,Perishable,1,5.08,57,2023-10
SHP01041,2024-05-23,Pune,Delhi,1714,Ship,Sea,FedEx,3,Fog,Spring,0,0,363.9,Furniture,0,6.11,64,2024-05
SHP01042,2024-05-03,Ahmedabad,Bangalore,1902,Van,Road,DTDC,5,Clear,Spring,0,0,281.8,Medical,1,3.9,37,2024-05
SHP01043,2024-05-16,Chennai,Ahmedabad,1322,Bike,Road,Blue Dart,2,Clear,Spring,0,0,296.9,Electronics,1,4.5,59,2024-05
SHP01044,2023-11-15,Kolkata,Chennai,1989,Ship,Sea,Blue Dart,5,Rain,Monsoon,0,1,370.4,Perishable,1,7.02,65,2023-11
SHP01045,2024-07-29,Chennai,Ahmedabad,199,Bike,Road,Blue Dart,5,Fog,Summer,0,0,397.5,Industrial,0,1.36,16,2024-07
SHP01046,2023-03-21,Mumbai,Kolkata,1015,Bike,Road,Ecom Express,4,Fog,Spring,0,0,188.2,Electronics,1,4.7,55,2023-03
SHP01047,2024-03-10,Mumbai,Delhi,713,Ship,Sea,Delhivery,1,Rain,Spring,1,0,247.8,Medical,1,6.22,83,2024-03
SHP01048,2024-11-23,Pune,Bangalore,2290,Train,Rail,FedEx,4,Clear,Monsoon,1,1,135.9,Furniture,0,4.88,42,2024-11
SHP01049,2024-09-11,Hyderabad,Kolkata,1572,Ship,Sea,FedEx,2,Rain,Monsoon,0,1,126.0,Apparel,0,6.49,71,2024-09
SHP01050,2023-06-03,Pune,Mumbai,604,Van,Road,Blue Dart,5,Fog,Summer,1,0,235.5,Electronics,1,4.0,44,2023-06
SHP01051,2023-03-04,Hyderabad,Delhi,1327,Van,Road,Ecom Express,2,Clear,Spring,1,0,312.7,Industrial,0,5.0,55,2023-03
SHP01052,2024-03-12,Kolkata,Ahmedabad,2340,Van,Road,Delhivery,3,Clear,Spring,0,0,292.4,Furniture,0,5.54,53,2024-03
SHP01053,2023-06-06,Mumbai,Hyderabad,1554,Ship,Sea,Ecom Express,4,Storm,Summer,0,0,51.9,Perishable,1,7.02,77,2023-06
SHP01054,2023-06-22,Ahmedabad,Mumbai,469,Van,Road,FedEx,5,Fog,Summer,0,0,1.8,Perishable,1,3.47,40,2023-06
SHP01055,2023-01-01,Ahmedabad,Pune,936,Truck,Road,Delhivery,5,Rain,Winter,1,1,162.0,Electronics,1,5.42,53,2023-01
SHP01056,2024-02-07,Chennai,Hyderabad,1792,Train,Rail,Ecom Express,3,Storm,Winter,0,1,189.0,Apparel,0,7.91,82,2024-02
SHP01057,2024-10-10,Chennai,Mumbai,1993,Bike,Road,Ecom Express,3,Storm,Monsoon,0,1,416.9,Medical,1,8.11,91,2024-10
SHP01058,2023-01-26,Hyderabad,Mumbai,1858,Train,Rail,Ecom Express,3,Clear,Winter,0,1,433.1,Apparel,0,5.74,55,2023-01
SHP01059,2023-01-11,Bangalore,Pune,1467,Train,Rail,DTDC,2,Rain,Winter,0,1,98.3,Furniture,0,5.89,67,2023-01
SHP01060,2024-10-24,Kolkata,Delhi,1321,Bike,Road,FedEx,1,Storm,Monsoon,0,1,137.8,Apparel,0,6.88,86,2024-10
SHP01061,2024-10-09,Ahmedabad,Kolkata,1681,Truck,Road,Blue Dart,3,Storm,Monsoon,0,1,227.5,Perishable,1,6.8,82,2024-10
SHP01062,2023-05-15,Bangalore,Ahmedabad,2284,Truck,Road,Blue Dart,1,Storm,Spring,0,0,41.9,Electronics,1,8.71,100,2023-05
SHP01063,2024-09-20,Chennai,Pune,279,Train,Rail,Blue Dart,1,Storm,Monsoon,0,1,368.9,Furniture,0,5.79,78,2024-09
SHP01064,2024-11-14,Pune,Chennai,1346,Van,Road,Ecom Express,5,Storm,Monsoon,0,1,335.0,Electronics,1,5.76,62,2024-11
SHP01065,2023-10-10,Ahmedabad,Delhi,840,Ship,Sea,Blue Dart,2,Storm,Monsoon,0,1,304.5,Medical,1,6.71,87,2023-10
SHP01066,2023-03-30,Ahmedabad,Kolkata,63,Bike,Road,Blue Dart,3,Storm,Spring,0,0,283.3,Apparel,0,3.77,51,2023-03
SHP01067,2024-10-03,Hyderabad,Kolkata,411,Truck,Road,Blue Dart,1,Rain,Monsoon,0,1,482.9,Perishable,1,5.26,76,2024-10
SHP01068,2023-02-24,Bangalore,Chennai,1584,Train,Rail,FedEx,1,Rain,Winter,0,1,190.0,Furniture,0,5.8,72,2023-02
SHP01069,2023-07-24,Chennai,Bangalore,779,Bike,Road,DTDC,2,Storm,Summer,0,0,89.0,Furniture,0,5.65,71,2023-07
SHP01070,2024-08-22,Bangalore,Delhi,428,Train,Rail,FedEx,3,Storm,Summer,0,0,193.1,Industrial,0,5.09,61,2024-08
SHP01071,2024-05-30,Hyderabad,Pune,2379,Van,Road,FedEx,4,Storm,Spring,0,0,276.0,Medical,1,7.31,79,2024-05
SHP01072,2024-11-05,Mumbai,Hyderabad,913,Bike,Road,FedEx,2,Fog,Monsoon,0,1,315.7,Apparel,0,4.89,61,2024-11
SHP01073,2023-04-18,Delhi,Chennai,622,Train,Rail,FedEx,5,Storm,Spring,0,0,314.9,Electronics,1,4.79,54,2023-04
SHP01074,2023-07-10,Ahmedabad,Kolkata,1429,Truck,Road,FedEx,2,Storm,Summer,0,0,376.1,Apparel,0,6.98,81,2023-07
SHP01075,2024-01-18,Chennai,Bangalore,1919,Ship,Sea,DTDC,5,Fog,Winter,0,1,300.7,Apparel,0,6.74,57,2024-01
SHP01076,2023-01-30,Pune,Kolkata,1009,Ship,Sea,DTDC,1,Fog,Winter,0,1,82.4,Perishable,1,6.63,88,2023-01
SHP01077,2023-12-08,Bangalore,Pune,1281,Ship,Sea,Ecom Express,5,Rain,Winter,0,1,394.4,Electronics,1,5.98,57,2023-12
SHP01078,2023-06-01,Delhi,Pune,629,Bike,Road,Delhivery,4,Fog,Summer,0,0,100.6,Perishable,1,4.13,51,2023-06
SHP01079,2023-09-08,Pune,Delhi,1284,Bike,Road,Delhivery,1,Rain,Monsoon,0,1,77.5,Industrial,0,6.06,74,2023-09
SHP01080,2024-11-15,Chennai,Kolkata,2005,Van,Road,DTDC,3,Clear,Monsoon,0,1,188.5,Apparel,0,5.49,53,2024-11
SHP01081,2023-12-01,Pune,Ahmedabad,1044,Truck,Road,FedEx,4,Rain,Winter,0,1,449.1,Medical,1,4.9,55,2023-12
SHP01082,2023-07-02,Chennai,Hyderabad,1663,Ship,Sea,DTDC,1,Storm,Summer,1,0,384.0,Furniture,0,7.96,94,2023-07
SHP01083,2023-08-24,Mumbai,Pune,1533,Bike,Road,Ecom Express,5,Clear,Summer,0,0,69.5,Perishable,1,4.27,40,2023-08
SHP01084,2024-02-01,Kolkata,Bangalore,430,Bike,Road,DTDC,4,Rain,Winter,0,1,337.8,Apparel,0,3.87,40,2024-02
